timestamp,tripId,route,day,timeToReachExpressStation,timeToReachDestination
1238,124600_2..S01R,2,Tuesday,1488335370,1488335760
1238,125800_2..S01R,2,Tuesday,1488336090,1488336480
1238,123000_3..S01R,3,Tuesday,1488332552,1488332972
1238,124000_3..S01R,3,Tuesday,1488333150,1488333570
1238,125000_3..S01R,3,Tuesday,1488333750,1488334140
1238,126000_3..S01R,3,Tuesday,1488334350,1488334740
1238,121050_1..S02R,1,Tuesday,1488333004,1488333664
1238,121550_1..S02R,1,Tuesday,1488332574,1488333234
1238,122050_1..S02R,1,Tuesday,1488333099,1488333759
1238,122550_1..S02R,1,Tuesday,1488333216,1488333876
1238,123050_1..S02R,1,Tuesday,1488333324,1488333984
1238,123550_1..S02R,1,Tuesday,1488333648,1488334308
1238,124050_1..S02R,1,Tuesday,1488334020,1488334680
1238,124550_1..S02R,1,Tuesday,1488334320,1488334980
1238,125050_1..S02R,1,Tuesday,1488334620,1488335280
1238,125550_1..S02R,1,Tuesday,1488334920,1488335580
1238,126050_1..S02R,1,Tuesday,1488335220,1488335880
1238,126550_1..S02R,1,Tuesday,1488335520,1488336180
1238,119550_2..S01R,2,Tuesday,1488332717,1488333137
1238,120350_2..S01R,2,Tuesday,1488332920,1488333340
1238,121400_2..S01R,2,Tuesday,1488333533,1488333923
1238,122400_2..S01R,2,Tuesday,1488334124,1488334514
1238,123400_2..S01R,2,Tuesday,1488334684,1488335074
1238,124600_2..S01R,2,Tuesday,1488335370,1488335760
1238,125800_2..S01R,2,Tuesday,1488336090,1488336480
1238,123000_3..S01R,3,Tuesday,1488332574,1488332994
1238,124000_3..S01R,3,Tuesday,1488333150,1488333570
1238,125000_3..S01R,3,Tuesday,1488333750,1488334140
1238,126000_3..S01R,3,Tuesday,1488334350,1488334740
1239,121050_1..S02R,1,Tuesday,1488333029,1488333689
1239,121550_1..S02R,1,Tuesday,1488332574,1488333234
1239,122050_1..S02R,1,Tuesday,1488333117,1488333777
1239,122550_1..S02R,1,Tuesday,1488333236,1488333896
1239,123050_1..S02R,1,Tuesday,1488333415,1488334075
1239,123550_1..S02R,1,Tuesday,1488333656,1488334316
1239,124050_1..S02R,1,Tuesday,1488334020,1488334680
1239,124550_1..S02R,1,Tuesday,1488334320,1488334980
1239,125050_1..S02R,1,Tuesday,1488334620,1488335280
1239,125550_1..S02R,1,Tuesday,1488334920,1488335580
1239,126050_1..S02R,1,Tuesday,1488335220,1488335880
1239,126550_1..S02R,1,Tuesday,1488335520,1488336180
1239,127050_1..S02R,1,Tuesday,1488335820,1488336480
1239,119550_2..S01R,2,Tuesday,1488332702,1488333122
1239,120350_2..S01R,2,Tuesday,1488332866,1488333286
1239,121400_2..S01R,2,Tuesday,1488333533,1488333923
1239,122400_2..S01R,2,Tuesday,1488334121,1488334511
1239,123400_2..S01R,2,Tuesday,1488334684,1488335074
1239,124600_2..S01R,2,Tuesday,1488335370,1488335760
1239,125800_2..S01R,2,Tuesday,1488336090,1488336480
1239,126950_2..S01R,2,Tuesday,1488336810,1488337200
1239,123000_3..S01R,3,Tuesday,1488332574,1488332994
1239,124000_3..S01R,3,Tuesday,1488333150,1488333570
1239,125000_3..S01R,3,Tuesday,1488333750,1488334140
1239,126000_3..S01R,3,Tuesday,1488334350,1488334740
1239,127200_3..S01R,3,Tuesday,1488335070,1488335460
1239,121050_1..S02R,1,Tuesday,1488333029,1488333689
1239,121550_1..S02R,1,Tuesday,1488332588,1488333248
1239,122050_1..S02R,1,Tuesday,1488333117,1488333777
1239,122550_1..S02R,1,Tuesday,1488333236,1488333896
1239,123050_1..S02R,1,Tuesday,1488333396,1488334056
1239,123550_1..S02R,1,Tuesday,1488333656,1488334316
1239,124050_1..S02R,1,Tuesday,1488334020,1488334680
1239,124550_1..S02R,1,Tuesday,1488334320,1488334980
1239,125050_1..S02R,1,Tuesday,1488334620,1488335280
1239,125550_1..S02R,1,Tuesday,1488334920,1488335580
1239,126050_1..S02R,1,Tuesday,1488335220,1488335880
1239,126550_1..S02R,1,Tuesday,1488335520,1488336180
1239,127050_1..S02R,1,Tuesday,1488335820,1488336480
1239,119550_2..S01R,2,Tuesday,1488332702,1488333122
1239,120350_2..S01R,2,Tuesday,1488332888,1488333308
1239,121400_2..S01R,2,Tuesday,1488333551,1488333941
1239,122400_2..S01R,2,Tuesday,1488334144,1488334534
1239,123400_2..S01R,2,Tuesday,1488334697,1488335087
1239,124600_2..S01R,2,Tuesday,1488335370,1488335760
1239,125800_2..S01R,2,Tuesday,1488336090,1488336480
1239,126950_2..S01R,2,Tuesday,1488336810,1488337200
1239,123000_3..S01R,3,Tuesday,1488332574,1488332994
1239,124000_3..S01R,3,Tuesday,1488333150,1488333570
1239,125000_3..S01R,3,Tuesday,1488333750,1488334140
1239,126000_3..S01R,3,Tuesday,1488334350,1488334740
1239,127200_3..S01R,3,Tuesday,1488335070,1488335460
1240,121050_1..S02R,1,Tuesday,1488333013,1488333673
1240,121550_1..S02R,1,Tuesday,1488332588,1488333248
1240,122050_1..S02R,1,Tuesday,1488333121,1488333781
1240,122550_1..S02R,1,Tuesday,1488333223,1488333883
1240,123050_1..S02R,1,Tuesday,1488333407,1488334067
1240,123550_1..S02R,1,Tuesday,1488333660,1488334320
1240,124050_1..S02R,1,Tuesday,1488334020,1488334680
1240,124550_1..S02R,1,Tuesday,1488334320,1488334980
1240,125050_1..S02R,1,Tuesday,1488334620,1488335280
1240,125550_1..S02R,1,Tuesday,1488334920,1488335580
1240,126050_1..S02R,1,Tuesday,1488335220,1488335880
1240,126550_1..S02R,1,Tuesday,1488335520,1488336180
1240,127050_1..S02R,1,Tuesday,1488335820,1488336480
1240,119550_2..S01R,2,Tuesday,1488332716,1488333136
1240,120350_2..S01R,2,Tuesday,1488332888,1488333308
1240,121400_2..S01R,2,Tuesday,1488333551,1488333941
1240,122400_2..S01R,2,Tuesday,1488334142,1488334532
1240,123400_2..S01R,2,Tuesday,1488334697,1488335087
1240,124600_2..S01R,2,Tuesday,1488335370,1488335760
1240,125800_2..S01R,2,Tuesday,1488336090,1488336480
1240,126950_2..S01R,2,Tuesday,1488336810,1488337200
1240,123000_3..S01R,3,Tuesday,1488332574,1488332994
1240,124000_3..S01R,3,Tuesday,1488333159,1488333579
1240,125000_3..S01R,3,Tuesday,1488333750,1488334140
1240,126000_3..S01R,3,Tuesday,1488334350,1488334740
1240,127200_3..S01R,3,Tuesday,1488335070,1488335460
1240,121050_1..S02R,1,Tuesday,1488333013,1488333673
1240,121550_1..S02R,1,Tuesday,1488332603,1488333263
1240,122050_1..S02R,1,Tuesday,1488333137,1488333797
1240,122550_1..S02R,1,Tuesday,1488333223,1488333883
1240,123050_1..S02R,1,Tuesday,1488333407,1488334067
1240,123550_1..S02R,1,Tuesday,1488333673,1488334333
1240,124050_1..S02R,1,Tuesday,1488334010,1488334670
1240,124550_1..S02R,1,Tuesday,1488334320,1488334980
1240,125050_1..S02R,1,Tuesday,1488334620,1488335280
1240,125550_1..S02R,1,Tuesday,1488334920,1488335580
1240,126050_1..S02R,1,Tuesday,1488335220,1488335880
1240,126550_1..S02R,1,Tuesday,1488335520,1488336180
1240,127050_1..S02R,1,Tuesday,1488335820,1488336480
1240,119550_2..S01R,2,Tuesday,1488332716,1488333136
1240,120350_2..S01R,2,Tuesday,1488332878,1488333298
1240,121400_2..S01R,2,Tuesday,1488333569,1488333959
1240,122400_2..S01R,2,Tuesday,1488334142,1488334532
